,ticker,sector,current_ratio,debt_ratio,debt_to_equity,ebitda_growth,ebitda_margin,gross_margin,ni_growth,ni_margin,op_growth,op_margin,rev_growth,roa,roe,log_rtn
348,KNL,Industrials,0.6782039289055192,0.6851019957286987,1.058465855940131,0.10840438489646775,0.12744205587843987,0.3844268608640852,-0.07912687585266032,0.04726559764722359,0.10384615384615392,0.10048315944261606,0.09659832603854723,0.05222841225626741,0.16586804275709546,0.7944529658236819
349,PZN,Financial Services,,,,,,0.5662239794090722,,0.056134159447016836,,0.4536306104307909,,,,0.7906530896133348
350,GIII,Consumer Cyclical,0.47569018309841693,0.49684090947189175,0.30795353118375546,0.0492535230919493,0.0904171033114125,0.35372654141923465,0.04179130422186339,0.045511355294665594,0.05780059693311701,0.07816099155060775,0.027389565334983823,0.06026864605363912,0.11601250322118047,0.7906131252203079
351,BALY,Consumer Cyclical,0.42468934918239826,0.7931170471881921,3.2335167044288142,0.018427903466185613,0.30410044749864873,0.6622368820631922,-0.2282818667935832,0.10529492319181324,-0.06263851888334193,0.23991313598572894,0.19664622649055974,0.061111637648892415,0.2161659847354584,0.7900667050744057
352,KIM,Real Estate,,,,,,0.7092452739014431,,0.3543106989137826,,0.3880560953469027,,,,0.7866438150236549
353,SXC,Basic Materials,0.39625711960943855,0.7044132740335272,1.5779088689991863,-0.058488416255222164,0.15490845466475037,0.2060238705242767,-6.812977099236641,-0.09516965568955821,-0.14461791290057513,0.06505030306817472,0.10297056999104015,-0.08017688399884183,-0.31905310568765055,0.7863673283124984
354,SGMS,Consumer Cyclical,-0.3462929475587703,1.2699449353310284,-3.946654611211573,0.05733722060252666,0.32,0.6223529411764706,-0.6306818181818181,-0.03823529411764706,0.08364312267657992,0.17147058823529412,0.011002081474873693,-0.016745024795517486,0.05561497326203209,0.7860877686066459
355,DXC,Technology,0.8290650763024031,0.6035368905119362,0.4881599719347483,0.0496524329692154,0.20372958126535923,0.2798149665108659,-0.28212450028555114,0.0605695562087409,0.09955357142857135,0.11868163638991953,-0.045092716145953116,0.03959366879281833,0.10100847764072482,0.7856402403453202
356,BRX,Real Estate,0.14131458016944762,0.6630201599116536,1.77656269987831,-0.0496117539008043,0.643060864980167,0.7467477218217209,-0.24983619268108903,0.23519890298204676,-0.05840158864369327,0.3746210169329035,-0.053536302801497127,0.03353974878237101,0.09848572282648824,0.7853094581175393
357,SGRY,Healthcare,1.3413072776280324,0.6613999083464505,8.012129380053908,0.05121798875702677,0.18379381893633287,0.2314076662662444,-0.6363636363636364,-0.040843070874740636,0.02887658227848111,0.14202249645080267,0.03381315269545593,-0.015430316032675964,-0.2132877102936983,0.7852441195912995
358,CAI,Industrials,0.488870413573701,0.7610971253702488,3.5600695652173915,-0.06853412383839053,0.46787885682927727,0.5668438998437358,-0.6054379357728128,0.1037667348161136,-0.06956736151836651,0.46717617022415703,0.0488867206693715,0.010486640869663137,0.0522668167821466,0.7828401235316682
359,AMG,Financial Services,0.15438297872340426,0.4230352126478082,,-0.036401858818322586,0.3888640828719414,0.5789426683336311,-0.9355500821018062,0.007010180389355242,-0.08070404172099088,0.3148330058939096,-0.05835856037672382,0.001978251830197951,0.00491016278597007,0.781633006072182
360,OIS,Energy,0.14957184303171572,0.2916312424509525,0.20275791749287359,-0.17582166634461682,0.09223534777471755,0.21110154380874308,11.13336822821251,-0.22785382472571003,2.0470235634559737,-0.028980079696939314,-0.06504627651215433,-0.12423761043259779,-0.17404734329803828,0.7814963570796842
361,MCS,Communication Services,0.28158697208879446,0.5427719237837941,0.3500543097830022,-0.018582005305186722,0.18081293343796453,0.420415845247893,-0.2130321589781049,0.05361328561129507,-0.19654905046811166,0.0885881805015918,0.16478036962999854,0.03578172949141948,0.0756079478588215,0.7812380358146936
362,MORF,Healthcare,0.25085510722547866,0.43048477377897226,,0.916517912740255,-2.7193850503622548,-2.1649879248394885,0.8181360412907557,-2.5521588030865288,0.9079096962806561,-2.767744595629381,4.055687909469922,-0.19841553326922196,-0.9806486657764298,0.7811335693451193
363,HAFC,Financial Services,8.467281058538846,0.8982939172840773,0.34331320670303783,-0.3889728647825951,0.3383125353527191,1.0,-0.43340015207022875,0.18924815588673277,-0.42131201660064144,0.28329504657901117,-0.14036210634951352,0.005939638254147063,0.058768545528684796,0.7803856359943693
364,VSTO,Consumer Cyclical,0.5575100846318121,0.6827641433617444,,0.16054298642533937,0.058427982465682274,0.2051893333849696,-0.760844052599843,-0.08832026954144126,2.187482793429384,0.019781635439049906,-0.14702593309393897,-0.0990002872737719,-0.29495456685163257,0.7786610316434573
365,GMS,Industrials,0.5699120754764962,0.7072992816184195,1.6490171271631466,0.5172275879215016,0.09008957546007229,0.32358300556605324,-0.11066999094821428,0.01797221594643444,0.3744236064037223,0.05270613395497864,0.24072086894164335,0.031077130961844474,0.09267044340396169,0.7777403997317232
366,FC,Industrials,1.2625161557782818,0.6353523362366782,0.24386080425293244,0.9390676618132876,0.07032428690605087,0.7069436802215162,-0.8262272804484457,-0.004539484193897656,-2.9085884353741496,0.019919593887005448,0.07436188369454322,-0.004662844015788946,-0.012589684581020713,0.7772732260113061
367,FOSL,Consumer Cyclical,1.1115705272197418,0.686027947345725,0.4026307314920466,-0.5608553964882699,0.03664046548875598,0.4957532808588311,14.056066705002875,-0.023612173266862425,-0.7746673137340042,0.011933921086236626,-0.1273962340172371,-0.032934687241543054,-0.09620640145067458,0.7770890522995129
368,ELY,Consumer Cyclical,0.6818843478816138,0.6086027988093125,0.5988065466610543,0.41875423377682486,0.12681658468851537,0.4571682530276656,-0.24185602444147414,0.046681398631326414,0.13456166778952783,0.08810902359289456,0.3686968653899072,0.05270164978038767,0.10645024857114323,0.7770063770032156
369,APA,Energy,0.5698924731182796,0.717070746120285,2.6202764976958526,-0.1894357233771744,0.6013534781240164,0.7285174693106704,-89.825,-0.5591753226314132,-1.7386294724075197,-0.19169027384324835,-0.1589675711449371,-0.1790420519539419,-0.684256138661531,0.7760369624052563
370,TIPT,Financial Services,,,,,,0.3808398572791552,,0.023997229229019906,,0.06514056434854208,,,,0.7756657863956389
371,OXM,Consumer Cyclical,,,,,,0.5683395826467995,,0.061002502694181455,,0.0864453726876798,,,,0.775345033208894
372,WRLD,Financial Services,,,,,,0.6919978892902411,,0.04772219210270532,,0.10305522517396877,,,,0.7744621862054588
373,ARCH,Energy,0.4854996440481097,0.6570558466951786,0.4852482920554036,-0.18046277114236398,0.15500629371604704,0.18364008661269063,-0.25202750042389555,0.10190197493671416,-0.1882997773427142,0.09740005021025544,-0.06421234797313147,0.12453286659053334,0.34756425246235756,0.774372594800595
374,CRS,Industrials,0.2736662061706467,0.5231507622811971,,0.1981921660528958,0.15036551550289892,0.18687505251659525,-0.11405835543766574,0.07016217124611378,0.29540598290598297,0.10188219477354844,0.10311906196412846,0.05391618777038807,0.1111111111111111,0.7740455207254531
375,KOS,Energy,0.6404891517425407,0.8050366531147736,,1.3377281098275575,0.44700846549342693,0.6999701876974564,-0.4065708418891171,-0.03720001787404269,-3.466323526002179,0.07094594369276389,0.675842150970769,-0.013271673126188445,-0.06255902376652946,0.7708562042748289
376,OLP,Real Estate,,,,,,0.8423187990740078,,0.21492327152096607,,0.43819956564282475,,,,0.7698824845440171
377,VREX,Healthcare,0.3935715891211508,0.5584753104244874,0.8891885817037537,0.16140350877192988,0.1272098385857033,0.33858570330514987,-0.4363636363636364,0.019856520625160134,0.3600000000000001,0.0827568537022803,0.009309542280837801,0.015295046378527728,0.03558718861209965,0.7692787214396918
378,UAVS,Industrials,0.12211521452030921,0.10882577845229777,,0.09642162810733756,-7.373746532424152,0.3189596766854188,0.21301852253444387,-8.503166743630278,0.14491417301473986,-7.9521129039325595,1.7517739048166732,-0.43481005131139655,-0.46797324270778456,0.7685169684341568
379,FATE,Healthcare,0.11360841338001985,0.19028431158485348,,0.4954771733851384,-9.226029962546816,-7.218164794007491,0.4737529655545212,-9.18998127340824,0.5013265366958803,-9.431367041198502,1.2531645569620253,-0.3809348231924332,-0.48442447170542347,0.7682922602201241
380,GS,Financial Services,6.196921403455516,0.9073706302720732,3.1578381523361414,-0.07684433221865827,0.38124630083706773,0.8680984188720724,-0.190553590209389,0.2386065781685973,-0.11272045028142585,0.3332205969392069,-0.012826220021145196,0.008796922635710145,0.10713472197615853,0.7679698863256624
381,FCBP,Financial Services,5.247783655774336,0.8451154926511131,0.38043582055346536,0.4927182061358608,0.5435294966451023,1.0,0.8405816259087904,0.33486448137370434,0.49539406345957016,0.5094754815901493,0.4252759306231577,0.01681223728992627,0.10923483056598297,0.7674498265029354
382,AIV,Real Estate,,,,,,0.6021420619939569,,0.0007813202237479862,,0.1105879261825247,,,,0.7662712799426993
383,USCR,Basic Materials,0.7143273150844496,0.7421335379892555,1.8054746651135702,-0.03935599284436497,0.10894704808277542,0.2115371610198147,-0.5033333333333334,0.010076418475688104,-0.1054018445322793,0.04591871238249814,-0.01838821030270843,0.010625401126720387,0.04544068313510217,0.7652761066642363
384,OMF,Financial Services,,,,,,0.931098696461825,,0.31843575418994413,,0.42197392923649907,,,,0.7610004747287222
385,WRI,Real Estate,0.0657510532498388,0.5235674340910742,1.0205862869962286,-0.1284195805874656,0.5968353454919085,0.6805897765219625,-0.03713663877704887,0.6482096069868996,-0.13645410784790957,0.3280986385820704,-0.08382236932525267,0.08124643024792995,0.19279565775050034,0.7605189331339186
386,AFMD,Healthcare,0.9098456047792691,0.6558620137238672,0.061628779062249464,0.5356797056545313,-1.4802146523565096,1.0,0.6617035477742979,-1.5102659822678488,0.5493138325656488,-1.5224918338777416,-0.09680954187212876,-0.28324136995532373,-0.8214884004264176,0.7604508691527013
387,EPR,Real Estate,,,,,,0.9064959735955307,,0.311340898139895,,0.5463101940155822,,,,0.7602283188100547
388,RRGB,Consumer Cyclical,0.5397370464884056,0.7086895392621083,,-0.20697714752933982,0.07301823402640581,0.19509906358411394,0.2311886586695746,-0.006009821948663664,-0.8354725787631272,0.003216695791831874,-0.017592746848672847,-0.007593485725101981,-0.021263915514747923,0.7590344359601483
389,CSTM,Basic Materials,-13.25,1.0203154875717018,-22.729166666666668,0.3651685393258426,0.08227526663280853,0.10191298459454884,-0.6861702127659575,0.009988149652954123,0.4968553459119496,0.04029117995598443,0.038867393598311706,0.014594928880643166,-0.5412844036697247,0.7574373745718745
390,IPG,Communication Services,3.3936380993551643,0.8315504255882469,1.179401275262077,0.12005774320314377,0.16192276031582242,0.2106062538405352,0.05994506382291154,0.07605708919316878,0.07097701149425295,0.1296332796141494,0.0738956123312915,0.03931415968980169,0.25381594474860225,0.7571390055861064
391,ATI,Industrials,0.4062963494569638,0.610762077166081,0.6700157887182432,-0.07657945118059983,0.10530018192844148,0.15471194663432383,0.15827338129496393,0.062486355366889026,-0.09506398537477145,0.07204366282595512,0.018756486927296923,0.04626270608095973,0.12958398309774133,0.7562596425024759
392,CRWD,Technology,,,,,,0.7058097724822554,,-0.29450596473298396,,-0.3034089233153239,,,,0.7552906565123096
393,ENVA,Financial Services,,,,,,0.37483134741023316,,0.03330928451271115,,0.15703546276087132,,,,0.7525831604910451
394,EWBC,Financial Services,7.509569582532904,0.886469225698125,,0.022071541321984967,0.6704820527933878,1.0,-0.042157109340472676,0.451466520204422,0.020166518435969616,0.5739120824653883,0.03426036380161457,0.015815280174257505,0.14277996155520822,0.7520656826772132
395,BCEI,Energy,,,,,,0.7460475065449205,,0.21412106506608775,,0.22081603984419895,,,,0.7518270293075574
396,UE,Real Estate,,,,,,0.6421840376216629,,0.2825313621343019,,0.30080304605454933,,,,0.7516353521201131
397,FCX,Basic Materials,0.34512798451279847,0.5724472542821436,1.0567864056786405,-0.6520332717190388,0.15685321483127343,0.1871267879461186,-1.0918524212144505,-0.016594917372587142,-0.8615282685512368,0.04353562005277045,-0.22686278720206143,-0.005757302017464619,-0.025031420192710516,0.7475271573349561
398,SC,Financial Services,0.4699528053102907,0.8504375190270868,5.297703528807343,0.1685178808942458,0.7551084948067965,0.5201692365381053,0.0856444734618298,0.2246179076291976,0.13587549108086439,0.3059151468056942,0.15837052450011724,0.021408844358603622,0.13871403025100548,0.7469053859246748
399,EOG,Energy,0.20734008985654634,0.41707893589071704,0.23647752689883272,-0.028510252359483235,0.45929719839178595,0.5340899860828755,-0.20009417848284894,0.16016024750403854,-0.15589559241867645,0.21470852364578882,-0.011026684829800515,0.07697566371600466,0.1333942886441095,0.7459275300413862
400,CSSE,Communication Services,0.8709233716214647,0.4571291608235837,0.276523192515268,-12.65206097378345,-0.23188512024422556,0.2698573326816934,36.48274380689538,-0.572067097288981,-34.7266116760605,-0.47199243853928946,1.0612396670245658,-0.25748183673239433,-0.5494147122721275,0.7451372523930223
401,GPX,Consumer Defensive,0.5880360528597426,0.5323834600870568,,0.1792605119532631,0.05260162183476487,0.1563767594164138,0.5442252948352988,0.026040220130638277,0.17146488368237822,0.03634555709852732,0.13225017470300493,0.034378253587433794,0.07661866965292333,0.7441554734766372
402,KIRK,Consumer Cyclical,,,,,,0.27395177849903957,,-0.08820461018745446,,-0.055991256541034644,,,,0.7435780864125012
403,AGYS,Technology,,,,,,0.5035674962832101,,-0.21191612184850425,,-0.061359691957426424,,,,0.7432026125049584
404,PNFP,Financial Services,4.834964740843593,0.8433493867543309,0.6454951021041622,0.17869602032176113,0.5198394718104732,1.0,0.11529323391943014,0.39921030487410186,0.09988519188291711,0.5142209851770341,0.11228213975177637,0.015174384999471956,0.09634607786304894,0.7429722337824216
405,SSP,Communication Services,0.3474995406126279,0.7479025688004881,2.132704483063919,-0.14093923833975186,0.14261665133687387,0.3471691188168705,-1.9017221922378686,-0.013599240490780295,-0.3376476555386486,0.08020429199666419,0.16765454542312597,-0.006457577217380855,-0.02015021106298997,0.7427826734710548
406,VVI,Industrials,0.5076449524917753,0.5803406559990172,0.6743023499565773,0.04115561195924,0.10705776151115806,0.06944538264084205,-0.5518608907870652,0.0169144016899817,0.043974427139392924,0.06179609683005613,0.0528657004955857,0.019663292332074502,0.04876591365545172,0.7421753716733165
407,SLM,Financial Services,,,,,,1.0,,0.4387549858003798,,0.5642973824595426,,,,0.7415084330830926
408,CRNC,Technology,0.12087877108361544,0.2801542495799718,,-0.1727395769751333,0.20554209320343536,0.7004928869327267,16.049481380717566,0.3305738258905758,-0.32710002416491624,0.11934787267362314,0.09506325275106153,0.0695972793563633,0.09727924123200839,0.7413438867124964
409,CCB,Financial Services,,,,,,1.0,,0.27694211928587914,,0.35341011601317474,,,,0.7407830800411244
410,UBA,Real Estate,0.03218276744736753,0.38674107342693864,1.0948230173317848,0.054402123009678505,0.5858026654332051,0.6710560550432193,-0.00499105879840922,0.2694342459021133,0.06907799502036238,0.40032089271775895,0.04023697110035185,0.03583690172296864,0.09983062534728498,0.7405804156383756
411,MIC,Industrials,0.7169878658101356,0.590292960209882,0.5588865096359743,0.19909502262443435,0.21864686468646866,0.4933993399339934,0.13868613138686126,0.12871287128712872,0.5543478260869565,0.11798679867986799,-0.031175059952038398,0.021810555749737854,0.05410091902202185,0.739956552166059
412,ATH,Financial Services,,,,,,0.18735391807110346,,0.13359576823717553,,0.15001845245417642,,,,0.7373548645557084
413,UPST,Financial Services,,,,,,0.869164123058204,,-0.002443961945519578,,0.11490816786766943,,,,0.7371815872104563
414,TRNS,Industrials,0.31186369937543784,0.47638188601489206,0.4523081968190559,0.055394816154309856,0.10115020884002796,0.24539714267557872,0.12904128761371592,0.04660338881218262,0.06070974679831842,0.06268089359268396,0.07583065047421345,0.0691401830710686,0.12732309003527545,0.7365152349381077
415,QADA,Technology,1.4907767199414121,0.6404474541827239,0.11266100891741697,-0.6005521048999309,0.018624586513585523,0.5498017839444995,-2.529439969313387,-0.051320582291840965,-1.5941711062362895,-0.018302807202708094,-0.06679558940110986,-0.049842338330380105,-0.12794410216916954,0.7361876061037869
416,RYAM,Basic Materials,0.4190785561762044,0.7246945443153168,1.580738373574615,-0.721658040898763,0.049679732701285124,0.03050424920242966,-1.1748224520308996,-0.012645094717110361,-1.3807211434388584,-0.03665331374704854,-0.09279640101093822,-0.00870284400801437,-0.03231024745763687,0.7359496790208067
417,LLY,Healthcare,4.5169358241589626,0.9312963109089475,5.318615980666692,-0.052758421962592394,0.32402159546584824,0.7884719639776877,1.5737623762376236,0.37269652097941264,-0.004381161007667056,0.26879634400412195,0.03843988591793712,0.19997475794673927,1.3378365338222522,0.7353455222481634
418,SHYF,Industrials,0.9169419208777174,0.6187949047470019,0.5128784140713436,0.8685785883335653,0.07096499599493485,0.15468671930970124,-1.8370636823874233,-0.01660978504828549,1.1144861888267164,0.062936360440002,0.32604066065234427,-0.031246231293227456,-0.07000459603626691,0.7345114657476737
419,AFG,Financial Services,1.2691019301323976,0.9106088692428347,,0.6471215351812367,0.1927154796058376,0.2134214793563677,0.6924528301886792,0.11188723961581638,0.7664835164835164,0.16040913059748035,0.15535379737714372,0.013429551000853383,0.15962274223685383,0.7305725502228927
420,CYTK,Healthcare,-2.3793544847764467,1.037737997474242,,0.11288023084731447,-3.6316063718922136,-2.2054860800952807,0.1449162189878539,-4.52925413130862,0.11191461604210717,-3.679730534464791,-0.14707469604139556,-0.4858041645375575,-16.228845769153832,0.7298749117779172
421,TEX,Industrials,0.9357502949694304,0.7082551007635499,1.2571060817333477,-0.08968291528632277,0.08837380257747353,0.20394661275872367,-0.5215479331574319,0.012496841331464933,-0.0766051253788923,0.07697962371643197,-0.03632781368989635,0.016283768614832,0.0606871932173137,0.7295282988983862
422,VRAY,Healthcare,0.27324285066659265,0.382393527208523,0.25697354908545894,0.5119759642258246,-1.2325647627076166,0.027591077897518853,0.5733677155872035,-1.3692898316283522,0.5034224684387152,-1.2860837073659748,0.08423704948000288,-0.3727164339236793,-0.6268804614546146,0.7295147903269844
423,MBI,Financial Services,,,,,,0.3496143958868895,,-0.922879177377892,,0.08997429305912596,,,,0.7292646119947006
424,CMRE,Industrials,0.1889336569487527,0.531624278957409,1.0051406082533274,0.4397846781714265,0.6522905864562265,0.7163366512657156,0.47234491887148833,0.20706366121532957,0.6470705510005732,0.41470877979707554,0.2568684821383975,0.032658014844372266,0.07153489420677117,0.7276145432195092
425,AN,Consumer Cyclical,1.6129154675690205,0.7000844137983364,0.5757566174377787,0.07612340710932264,0.04512155682728947,0.1651223067440956,0.13636363636363646,0.021091410171684078,0.0738605161998902,0.03666155785842508,-0.003600650078457779,0.04243601591822108,0.1531106990354026,0.7256640266547767
426,CYH,Healthcare,-1.0288548241659152,1.1050035236081748,-5.992786293958521,-0.04201101928374651,0.1052990158970477,0.3869795609386828,-0.1434010152284264,-0.05109765329295988,0.013452914798206317,0.0684330052990159,-0.06676086188625929,-0.042900724545570104,0.3597122302158273,0.7223636953260341
427,WHD,Energy,0.2782762179890431,0.3815362099443808,,0.06807663071194203,0.3532766615638735,0.3736501732934021,0.31043455633619566,0.13623502977336596,0.030663867957974267,0.2914479944749799,0.1548861955213321,0.12060508217182689,0.33897419247551097,0.7220580497291575
428,LTHM,Basic Materials,,,,,,0.29582904222451084,,0.12924819773429455,,0.18074150360453142,,,,0.7215764600204886
429,STAA,Healthcare,,,,,,0.745440623231348,,0.09353796983720078,,0.0786629823218031,,,,0.7204268190623403
430,INOV,Healthcare,0.18943296534667134,0.6394494701446165,1.3558610728043956,0.5155429817983503,0.27685123207920176,0.7387743030152084,-1.1985241548360739,0.012102862657804206,2.3743152179182623,0.10834513784032004,0.21743266701536546,0.004060000276758862,0.011344171211630439,0.7204180371450631
431,RH,Consumer Cyclical,52.70023055064072,0.9923739437558419,47.93174628706235,0.27675952881919597,0.17923863721780725,0.4141888928801705,0.6236158283664013,0.08324088542994602,0.3432217469687864,0.143529005600511,0.05658564853154058,0.09052702234184318,-21.99461050950646,0.7201921662408701
432,DXPE,Industrials,0.43099777186970967,0.5623709116744057,0.6920555229125095,-0.03507900438619671,0.07204607994545408,0.27401121695343,0.011310058374494947,0.028436957707177066,-0.03402433857796083,0.05218006153778166,0.0419274180087601,0.04842821644126861,0.11077160484339504,0.7190242255320531
433,XHR,Real Estate,,,,,,0.2799117908391619,,0.048212189329441546,,0.11816598743176104,,,,0.71772137853839
434,PRTH,Technology,-0.736123093483612,1.2598228221440027,-3.8750465003997054,0.07669866980166762,0.13299843486959936,0.3207845014441152,0.8832137250504597,-0.09032846224593523,-0.4976556802000486,0.038896986451671896,-0.010558189781332605,-0.07961355817307636,0.30485430725037554,0.7170799233600424
435,COP,Energy,0.2013378691289557,0.5029355872592677,0.4052199765587033,-0.12362129423015622,0.4122233551250525,0.48527559527379593,0.14895317244685957,0.21558807653091824,-0.23136565698335576,0.22296527319618545,-0.11055986770158166,0.10233888991700713,0.21485355648535565,0.716866334393102
436,YETI,Consumer Cyclical,1.3959427892299496,0.8061994570630255,2.424203926068604,-0.06462464449749084,0.12993934777517308,0.5201885888015549,-0.12688052905839375,0.05519549453123119,-0.12123614863542032,0.09824631676177092,0.17320914753226946,0.0881904468800929,0.6681061890631623,0.7167152838486769
437,MPC,Energy,0.5029975663322847,0.5626141483014733,0.834896420727726,0.22887637118292314,0.0745001123343069,0.10826331161536733,-0.051438848920863256,0.023698045383059987,0.10686188811188813,0.045517861154796675,0.2896365490705113,0.027541045243764883,0.07658017395344785,0.7163244186764042
438,STLD,Basic Materials,0.24699190398823898,0.5088242597512134,0.6708673611339422,-0.35871861589021803,0.12498453175927242,0.14629577798968008,-0.466692467054838,0.06412838768805439,-0.42703504219961697,0.09430299557830485,-0.11477469791290507,0.08399639834666389,0.1675473620021708,0.7161982399393245
439,CSTR,Financial Services,6.371083993173311,0.8659700245582052,,0.6551677366850528,0.40207578253706755,1.0,1.322320041429311,0.24626029654036244,0.581981981981982,0.36643602416254806,0.41582049168856616,0.011207962642123984,0.08516618649427307,0.7157305623654266
440,KRG,Real Estate,0.054162096074747215,0.4932550916668019,0.9024404245646753,-0.1419194689525014,0.5856846874573647,0.7323628610318778,-0.9885326518779393,-0.001694307570762724,-0.1984607864312754,0.22371522941368707,-0.11014331533891986,-0.00018347678194093696,-0.0003953003672073917,0.7136170913233518
441,GVA,Industrials,0.7376937302831171,0.529026956685776,0.32322765974781664,-0.7944219160407354,0.01035811987789666,0.0643364331267127,-104.42096219931271,-0.01746891548250148,-2.39054846609951,-0.025047263093923102,0.048242623814621854,-0.024422030342215167,-0.05047037964515359,0.7130371679474836
442,CLFD,Technology,,,,,,0.3844233251988006,,0.053697888220998,,0.06101233501605272,,,,0.7120781584276761
443,DFS,Financial Services,6.749026203966006,0.895970034036282,,0.05904150197628466,0.521025765678172,0.9502916869227029,0.07840991976659373,0.35938259601361205,0.06820652173913033,0.4777588721438989,0.07219181652332551,0.0264550501232392,0.27050267575355624,0.7114990807527796
444,NCR,Technology,2.2989130434782608,0.8328697006787582,2.9791666666666665,-0.05256723716381417,0.11207519884309472,0.28083875632682576,-7.409090909090909,0.08156182212581345,-0.08950617283950613,0.08532176428054954,0.07962529274004693,0.06735132553140674,0.752501667778519,0.7111920904379633
445,BLBD,Consumer Cyclical,-2.502278391411423,1.185573583862643,-2.7005353113801593,0.3181874381800198,0.0627840145101357,0.13100147810229723,-0.21155094094743676,0.02384985778418136,0.35708858836043156,0.05259335305445031,-0.00595331012628586,0.07223081759043343,-0.4608950468007625,0.71118116337579
446,ATCX,Industrials,0.513374606686911,0.6387393593047087,1.3294727839112388,-0.07984906721664953,0.08334837075705821,0.4485879328389736,-0.33333333333333337,0.017047131177992853,-0.14346327234155398,0.041142391311270426,0.10460581701017024,0.0226961820669071,0.05366983361014848,0.710513736878868
447,CNR,Industrials,0.6933941183640216,0.8319087274587166,3.4346735548765235,-103.50187476565429,0.11181457854567936,0.22259208912035736,-0.9663341645885287,-0.0031474021048532776,-2.4819638648860955,0.05787231936539866,0.4556197569673912,-0.002875148766530354,-0.01624017305967393,0.7099543133824545
448,SIVB,Financial Services,,,,,,1.0,,0.3529924635722767,,0.5085570373939957,,,,0.7073221041501864
449,CZR,Consumer Cyclical,0.6159355416293644,0.801985463570289,2.3017009847806627,0.33534136546184734,0.2635751089972255,0.48910027744748313,-0.1473684210526316,0.03210463733650416,0.29912023460410553,0.17558462148236226,0.22714007782101175,0.014022984884087911,0.07548390072841964,0.7064452153596541
450,HGV,Consumer Cyclical,,,,,,0.28562874251497006,,0.12934131736526946,,0.18862275449101795,,,,0.7064083569833813
451,ESRT,Real Estate,,,,,,0.5405912865496272,,0.07041077537411054,,0.21555425032772071,,,,0.7060758726297852
452,BILL,Technology,-13.138188335914744,0.8857772204379486,,0.20825004542976555,-0.061365377338464804,0.7238788751372853,0.016539263377345348,-0.06750283799872636,0.2540616604835615,-0.09047447646999104,0.6704077699838125,-0.005723943009436993,0.07150923196503732,0.7053227414159478
453,FBP,Financial Services,4.33390435722403,0.8233267778191341,,0.3330383617494441,0.47103381775378866,1.0,-0.16978988929010752,0.27401433779772866,0.35058098247275193,0.4296640816720773,0.15462609941572425,0.01346836974564337,0.07969253689202582,0.7045955623460654
454,SYF,Financial Services,4.905392225163718,0.856066243107626,1.3840044586874738,0.32066905615292707,0.6052343407796759,1.0,0.34301075268817205,0.4103153745072273,0.3288694308524336,0.5650459921156373,0.17999741568678118,0.035412866580347604,0.2581289611463213,0.704590786281748
455,SFBS,Financial,9.514730817639935,0.9058208895673536,,0.09665396114023195,0.6757492809886103,1.0,0.08984226668613982,0.517767994365865,0.0969332911792602,0.6620386271305808,0.10876765127881605,0.017604564071970363,0.1917204975845938,0.7040743949741686
456,ICHR,Technology,0.740086533945153,0.6091888695713568,0.8041604942732232,-0.6065441720729743,0.05822140110850352,0.13910897707449782,-0.8146433322391722,0.01728150867296891,-0.7924975292134178,0.02299637424960175,-0.24620117992596025,0.020396485318104566,0.051121879630820835,0.7040505130704509
457,SPCE,Industrials,0.337514203303907,0.43318922096752355,,0.2791220603043014,-54.764083575773604,0.46998148637926473,0.5572358276808143,-56.893678920920394,0.2755972390032657,-56.40359693202856,0.3271323271323272,-0.5649139623285647,-1.1180932926876808,0.703711131361016
458,TXT,Industrials,0.6969916636462486,0.632574244240245,0.5585357013410656,-0.005678233438485836,0.11562729273661042,0.16133528980190756,-0.3330605564648118,0.05979457079970653,0.010452961672473782,0.0851063829787234,-0.02447752648153445,0.05566559661225326,0.15219421101774042,0.703650212266959
459,HCA,Healthcare,-2.7624643874643873,1.0125393936703804,-11.813390313390313,0.10022421524663683,0.19117188717469222,0.37585709833255415,-0.07446527594401897,0.0682756739909615,0.08672086720867211,0.1406030855539972,0.09981361270004507,0.0831899365098202,-0.9035833977829337,0.7032120398965844
460,AUD,Communication Services,0.238912782789131,0.7580897653415039,1.9441756301882254,0.07316152240773288,0.20983684457447302,0.2706920933816309,0.16262121819967623,-0.28203491575773076,0.09241814980014129,0.18361344735218926,0.018708202769514237,-0.10965814878740131,-0.3793035438413903,0.7030975019707933
461,PVAC,Energy,0.24824818289181846,0.5725424752798715,,-0.24958655852904654,0.6320218406584237,0.9117006387992088,-0.6859710389928153,0.15706094513802824,-0.5630544879853454,0.24360477664277752,0.06909536382882564,0.061725469483978605,0.14582997624212374,0.7022204991173623
462,STWD,Real Estate,0.0849067903434264,0.9341765730846396,,0.08881701212327298,0.4066129761050421,0.8168407622996571,0.32095482466371195,0.7525892849232296,0.3269268580416831,0.2391710744314205,0.01659818931573187,0.006967154028020231,0.10955972345662665,0.7015596484012361
463,NEX,Energy,0.4355054061246859,0.4673744539484788,0.38895116219276205,-0.18944436784778718,0.16137192597976674,0.2292677249560266,-2.7892332844550065,-0.05827819732141092,-0.9826288585092507,0.0009870681988365991,-0.1476130623872839,-0.07807137083993078,-0.15452784775025055,0.7010523526174092
